3.999999999999999667e-01
4.415584415584415390e-01
2.912181303116147535e-01
2.520853919158030365e-01
2.335478224822091498e-01
2.268190674498462844e-01
2.240395775911665499e-01
2.229519712491054018e-01
2.225133340000172433e-01
2.223387872011867716e-01
